date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:51:31	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:49:24%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Ffaq%2F	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embed97d4	(from http://web.derayah.com/ar/faq/)
14:51:32	53149/53149	---M--	200	added ('OK')	image/jpeg	etag:%225af83f20-cf9d%22	http://web.derayah.com/wp-content/uploads/2017/12/How_to_read_ar.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/How_to_read_ar.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:32	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:49:25%20GMT	http://web.derayah.com/ar/?p=699	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/index1c50.html	(from http://web.derayah.com/ar/faq/)
14:51:33	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:49:26%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Ffaq%2F&format=xml	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embed1824	(from http://web.derayah.com/ar/faq/)
14:51:34	25/25	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2018%20Jan%202020%2012:49:27%20GMT	http://web.derayah.com/ar/ufaqs/%d9%85%d8%a7-%d9%85%d8%b9%d9%86%d9%8a-%d8%af%d8%b1%d8%a7%d9%8a%d8%a9%d8%9f/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/ufaqs/%d9%85%d8%a7-%d9%85%d8%b9%d9%86%d9%8a-%d8%af%d8%b1%d8%a7%d9%8a%d8%a9%d8%9f/index.html	(from http://web.derayah.com/ar/faq/)
14:51:34	779958/779958	---M--	200	added ('OK')	image/jpeg	etag:%225af83f22-be6b6%22	http://web.derayah.com/wp-content/uploads/2018/01/jeddah.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2018/01/jeddah.jpg	(from http://web.derayah.com/ar/contact-us/)
14:51:34	9491/9491	---M--	200	added ('OK')	application/javascript	etag:%225af83f0f-2513%22	http://web.derayah.com/wp-content/plugins/ultimate-faqs/js/ewd-ufaq-js.js?ver=1.6.14	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/plugins/ultimate-faqs/js/ewd-ufaq-jsd2ac.js	(from http://web.derayah.com/ar/faq/)
14:51:35	4000/4000	---M--	200	added ('OK')	application/javascript	etag:%225af83f25-fa0%22	http://web.derayah.com/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-includes/js/jquery/ui/core.mine899.js	(from http://web.derayah.com/ar/faq/)
14:51:36	25/25	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2018%20Jan%202020%2012:49:28%20GMT	http://web.derayah.com/ar/ufaqs/%d9%83%d9%85-%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a3%d8%b3%d9%88%d8%a7%d9%82-%d8%a7%d9%84%d9%85%d8%aa%d8%a7%d8%ad%d8%a9-%d9%84%d9%8a-%d9%88%d9%8a%d9%85%d9%83%d9%86%d9%86%d9%8a-%d8%a7%d9%84%d8%aa%d8%af/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/ufaqs/%d9%83%d9%85-%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a3%d8%b3%d9%88%d8%a7%d9%82-%d8%a7%d9%84%d9%85%d8%aa%d8%a7%d8%ad%d8%a9-%d9%84%d9%8a-%d9%88%d9%8a%d9%85%d9%83%d9%86%d9%86%d9%8a-%d8%a7%d9%84%d8%aa%d8%af/index.html	(from http://web.derayah.com/ar/faq/)
14:51:36	25/25	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2018%20Jan%202020%2012:49:29%20GMT	http://web.derayah.com/ar/ufaqs/%d9%87%d9%84-%d8%b4%d8%b1%d9%83%d8%a9-%d8%af%d8%b1%d8%a7%d9%8a%d8%a9-%d9%85%d8%b1%d8%ae%d8%b5-%d9%84%d9%87%d8%a7%d8%9f/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/ufaqs/%d9%87%d9%84-%d8%b4%d8%b1%d9%83%d8%a9-%d8%af%d8%b1%d8%a7%d9%8a%d8%a9-%d9%85%d8%b1%d8%ae%d8%b5-%d9%84%d9%87%d8%a7%d8%9f/index.html	(from http://web.derayah.com/ar/faq/)
14:51:37	6908/6908	---M--	200	added ('OK')	application/javascript	etag:%225af83f25-1afc%22	http://web.derayah.com/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-includes/js/jquery/ui/widget.mine899.js	(from http://web.derayah.com/ar/faq/)
14:51:37	6527/6527	---M--	200	added ('OK')	application/javascript	etag:%225af83f25-197f%22	http://web.derayah.com/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-includes/js/jquery/ui/position.mine899.js	(from http://web.derayah.com/ar/faq/)
14:51:37	13420/13420	---M--	200	added ('OK')	application/javascript	etag:%225af83f25-346c%22	http://web.derayah.com/wp-includes/js/jquery/ui/effect.min.js?ver=1.11.4	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-includes/js/jquery/ui/effect.mine899.js	(from http://web.derayah.com/ar/faq/)
14:51:38	653/653	---M--	200	added ('OK')	application/javascript	etag:%225af83f25-28d%22	http://web.derayah.com/wp-includes/js/wp-a11y.min.js?ver=4.8.2	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-includes/js/wp-a11y.min4a41.js	(from http://web.derayah.com/ar/faq/)
14:51:38	9600/9600	---M--	200	added ('OK')	application/javascript	etag:%225af83f25-2580%22	http://web.derayah.com/wp-includes/js/jquery/ui/menu.min.js?ver=1.11.4	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-includes/js/jquery/ui/menu.mine899.js	(from http://web.derayah.com/ar/faq/)
14:51:38	515/515	---M--	200	added ('OK')	application/javascript	etag:%225af83f25-203%22	http://web.derayah.com/wp-includes/js/jquery/ui/effect-fade.min.js?ver=1.11.4	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-includes/js/jquery/ui/effect-fade.mine899.js	(from http://web.derayah.com/ar/faq/)
14:51:39	1122/1122	---M--	200	added ('OK')	application/javascript	etag:%225af83f25-462%22	http://web.derayah.com/wp-includes/js/jquery/ui/effect-scale.min.js?ver=1.11.4	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-includes/js/jquery/ui/effect-scale.mine899.js	(from http://web.derayah.com/ar/faq/)
14:51:39	3351/3351	---M--	200	added ('OK')	application/javascript	etag:%225af83f25-d17%22	http://web.derayah.com/wp-includes/js/jquery/ui/effect-size.min.js?ver=1.11.4	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-includes/js/jquery/ui/effect-size.mine899.js	(from http://web.derayah.com/ar/faq/)
14:51:39	8283/8283	---M--	200	added ('OK')	application/javascript	etag:%225af83f24-205b%22	http://web.derayah.com/wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.11.4	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-includes/js/jquery/ui/autocomplete.mine899.js	(from http://web.derayah.com/ar/faq/)
14:51:39	857/857	---M--	200	added ('OK')	application/javascript	etag:%225af83f25-359%22	http://web.derayah.com/wp-includes/js/jquery/ui/effect-transfer.min.js?ver=1.11.4	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-includes/js/jquery/ui/effect-transfer.mine899.js	(from http://web.derayah.com/ar/faq/)
14:51:41	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:49:33%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Ffeatured-blog%2F	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embedce70	(from http://web.derayah.com/ar/featured-blog/)
14:51:41	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:49:34%20GMT	http://web.derayah.com/ar/?p=644	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/index6ade.html	(from http://web.derayah.com/ar/featured-blog/)
14:51:42	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:49:35%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Ffeatured-blog%2F&format=xml	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embed5244	(from http://web.derayah.com/ar/featured-blog/)
14:51:43	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:49:36%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Fcareers%2F	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embed76d2	(from http://web.derayah.com/ar/careers/)
14:51:43	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:49:36%20GMT	http://web.derayah.com/ar/?p=270	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/index5295.html	(from http://web.derayah.com/ar/careers/)
14:51:44	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:49:37%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Fcareers%2F&format=xml	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embed9123	(from http://web.derayah.com/ar/careers/)
14:51:46	954335/954335	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1b-e8fdf%22	http://web.derayah.com/wp-content/uploads/2017/12/860621809.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/860621809.jpg	(from http://web.derayah.com/ar/contact-us/)
14:51:46	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:49:38%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Fclients-support%2F	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embedee68	(from http://web.derayah.com/ar/clients-support/)
14:51:46	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:49:39%20GMT	http://web.derayah.com/ar/?p=209	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/index4e6a.html	(from http://web.derayah.com/ar/clients-support/)
14:51:47	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:49:40%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Fclients-support%2F&format=xml	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embed279e	(from http://web.derayah.com/ar/clients-support/)
14:51:47	9449/9449	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/sg9g3lGqnwk/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/sg9g3lGqnwk/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:51:48	9632/9632	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/QykHFHBB250/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/QykHFHBB250/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:51:48	8405/8405	---M--	200	added ('OK')	image/jpeg	etag:%221491137201%22	https://img.youtube.com/vi/LZ5m8IWOeRU/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/LZ5m8IWOeRU/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:51:49	9258/9258	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/ak73RQ9bgEo/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/ak73RQ9bgEo/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:51:49	6038/6038	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/j5747B7BOo8/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/j5747B7BOo8/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:51:50	3547/3547	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/NXZuU4zg6m0/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/NXZuU4zg6m0/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:51:50	14432/14432	---M--	200	added ('OK')	image/jpeg	etag:%221530800632%22	https://img.youtube.com/vi/LBd6Qmjfv24/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/LBd6Qmjfv24/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:51:51	11368/11368	---M--	200	added ('OK')	image/jpeg	etag:%221464001703%22	https://img.youtube.com/vi/TM5gRimfIxo/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/TM5gRimfIxo/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:51:51	15486/15486	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/BfAoVV10vpA/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/BfAoVV10vpA/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:51:52	11739/11739	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/bcKhxGh6JPY/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/bcKhxGh6JPY/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:51:52	16562/16562	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/cOkhLkUAh4k/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/cOkhLkUAh4k/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:51:53	12031/12031	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/ZeapmddsMNk/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/ZeapmddsMNk/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:51:53	10174/10174	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/Vf-_WPvNnhI/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/Vf-_WPvNnhI/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:51:54	9393/9393	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/RcKU5LJj8fE/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/RcKU5LJj8fE/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:51:54	9608/9608	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/YQvHhE7-foE/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/YQvHhE7-foE/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:51:59	298539/298539	---M--	200	added ('OK')	text/css	etag:%225af83f16-48e2b%22	http://web.derayah.com/wp-content/themes/deraya/css/rtl.css	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/themes/deraya/css/rtl.css	(from http://web.derayah.com/ar/case-form/)
14:52:01	2210/2210	---M--	200	added ('OK')	image/png	etag:%225af83f13-8a2%22	http://web.derayah.com/wp-content/plugins/wp-google-maps/images/premium.png	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/plugins/wp-google-maps/images/premium.png	(from http://web.derayah.com/wp-content/plugins/wp-google-maps/css/wpgmza_style.css?ver=6.4.09)
14:52:01	18629/18629	---M--	200	added ('OK')	image/jpeg	etag:%221513528108%22	https://img.youtube.com/vi/cuvxWVMmFYE/hqdefault.jpg	C:/My%20Web%20Sites/derayaht/img.youtube.com/vi/cuvxWVMmFYE/hqdefault.jpg	(from http://web.derayah.com/ar/clients-support/)
14:52:01	15294/15294	---M--	200	added ('OK')	image/png	etag:%225af83f13-3bbe%22	http://web.derayah.com/wp-content/plugins/wp-google-maps/images/WP-google-maps-logo-1-B-transparent.png	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/plugins/wp-google-maps/images/WP-google-maps-logo-1-B-transparent.png	(from http://web.derayah.com/wp-content/plugins/wp-google-maps/css/wpgmza_style.css?ver=6.4.09)
